FlowlinePressure,DischargePressure,MotorFrequency,CurrentPhaseA,IntakePressure,IntakeTemperature,MotorTemperature,UpstreamPressure,FlowlineTemperature,WellHeadTemperature,wtOil,wtWater,wtGas,Fw,GasLiquidRatio
295.87204,3462.5747,62,47.834496,2012.8918,99.679985,112.700935,338.45212,77.051155,0,3434.1707,912.88086,2.191001,0.21,0.00050401996
292.5138,3458.1057,62,47.81402,2011.2776,99.6805,112.70615,335.53842,75.048454,0,3390.9517,901.3922,2.163427,0.21000001,0.00050402
292.21188,3457.845,62,47.81721,2010.7633,99.68265,112.700874,335.03503,74.95802,0,3367.726,895.2183,2.1486092,0.21000001,0.00050401996
291.49344,3457.0718,62,47.819027,2010.4252,99.67996,112.70295,334.39136,75.64568,0,3299.7285,1099.9095,2.1052268,0.25,0.00047849998
292.1617,3457.9902,62,47.79134,2010.233,99.67957,112.70419,335.039,75.85472,0,3247.4412,1082.4803,2.0718675,0.25,0.0004785
294.87198,3461.6194,62,47.77346,2010.8193,99.68176,112.697014,337.5285,78.09808,0,3259.6562,1086.5521,2.0796607,0.25,0.00047849998
293.45557,3459.898,62,47.776066,2010.0952,99.67666,112.69897,335.72263,77.81805,0,3279.8792,1093.2931,2.092563,0.25,0.00047849998
289.98553,3450.5588,48.262962,47.956825,2028.2792,106.29148,116.56236,321.40308,75.938934,0,3257.8223,1085.9407,2.0784905,0.25,0.0004785
294.73837,3462.4053,62,47.894947,2016.9928,99.681,112.70824,337.53534,77.832825,0,3233.8525,1077.9508,2.0631979,0.25,0.0004785
290.98978,3456.9788,62,47.857616,2013.0481,99.68032,112.69069,334.22226,76.173965,0,3166.7212,1055.5737,2.020368,0.25,0.0004785
293.2127,3459.5808,62,47.83277,2012.1044,99.67927,112.69908,335.6606,77.99768,0,3227.8887,1075.9629,2.059393,0.25,0.00047849998
293.5825,3459.58,62,47.821224,2011.2267,99.68223,112.70641,336.3528,77.706726,0,3178.2544,1059.4181,2.0277262,0.25,0.00047849998
295.60834,3462.3853,62,47.806343,2011.3303,99.684845,112.709755,338.08414,77.852005,0,3176.2908,1058.7635,2.0264735,0.25,0.00047850003
294.69705,3460.933,62,47.781677,2010.4677,99.684364,112.70799,337.08612,77.29877,0,3235.2495,1078.4165,2.064089,0.25,0.00047849998
294.99564,3461.651,62,47.8106,2010.4556,99.68232,112.71089,337.54004,77.14232,0,3180.1956,1060.0652,2.0289648,0.25,0.0004785
290.33563,3456.888,62,47.82487,2009.6202,99.68575,112.708435,333.55502,75.54038,0,3273.6526,1091.2175,2.0885904,0.25,0.0004785
280.47293,3426.656,44.848076,47.5868,2049.581,110.39584,117.46641,271.1175,70.03331,0,3184.9023,1061.6342,2.0319676,0.25,0.00047849998
282.25293,3461.8376,62,47.969738,1996.9541,99.77966,112.67783,325.4852,76.40333,0,3201.149,1067.0497,2.0423331,0.25,0.0004785
275.9084,3446.8044,62,47.887325,1994.6337,99.73019,112.67233,320.7214,77.686844,0,3152.2896,1050.7632,2.0111609,0.25,0.00047850003
276.94858,3444.9014,62,47.857185,1995.3022,99.68163,112.65579,321.71677,77.47436,0,3206.2087,1068.7363,2.0455613,0.25,0.0004785
278.5322,3445.125,62,47.835045,1996.2123,99.686455,112.65802,323.10373,76.64526,0,3213.017,1071.0057,2.049905,0.25,0.0004785
292.1654,3460.8645,62,47.829758,2001.3383,99.689705,112.66656,334.4591,76.402306,0,3183.8918,1061.2974,2.031323,0.25,0.00047849995
310.599,3484.889,62,47.828304,2009.378,99.685074,112.696846,350.7099,77.021675,0,3221.7385,1073.9128,2.055469,0.25,0.00047849998
306.40512,3479.3196,62,47.852352,2008.9324,99.68657,112.702736,347.01495,78.13713,0,3348.8804,1116.2935,2.1365857,0.25,0.0004785
273.24323,3442.8752,61.57,47.81905,2016.8688,99.68087,112.71745,318.25354,74.370804,0,3221.7354,1073.9117,2.0554671,0.25,0.0004785
208.79803,3117.3298,60,48.576385,2117.097,76.8069,109.48681,501.10025,0,64.33231,3721.27,1240.4233,2.2960236,0.25,0.00046275
208.27025,3148.6655,60,48.50021,2131.3125,76.85163,109.45438,532.58936,0,64.37899,3611.8364,1203.9454,2.228503,0.25,0.00046275
207.00871,3174.0833,60,48.499187,2150.0718,76.8822,109.6867,552.6941,0,64.39714,3582.9653,1194.3218,2.2106895,0.25,0.00046274997
206.91917,3199.3093,60,48.476875,2163.5422,76.88142,109.84689,572.0703,0,64.94165,3465.1794,1155.0598,1.9612916,0.25,0.0004245
204.74916,3206.0264,60,48.462223,2164.114,76.846886,109.82703,578.1249,0,64.44752,3503.277,1167.759,1.9828547,0.25,0.00042449997
203.27612,3216.3328,60,48.412205,2160.895,76.810455,109.78831,584.3937,0,63.95485,3489.416,1163.1387,1.9750094,0.25,0.0004245
203.6556,3187.219,60,48.350967,2145.7466,76.821075,109.524,565.60315,0,64.442116,3495.124,1165.0414,1.9782401,0.25,0.00042449997
206.3662,3168.2664,60,48.526833,2128.4255,76.8,109.60628,539.9563,0,65.04417,3549.1816,1183.0605,2.0088367,0.25,0.00042449997
207.62231,3175.428,60,48.535027,2138.9146,76.8,109.865036,545.1908,0,64.22309,3604.2495,1201.4165,2.0400052,0.25,0.0004245
205.9038,3061.2817,50.186554,47.56569,2221.8655,78.12843,101.6293,488.069,0,61.35884,3616.1194,1205.3732,2.0467236,0.25,0.0004245
208.00937,3097.923,60,48.90192,2245.8923,76.8,109.41798,485.7073,0,64.397896,3692.8254,1230.9418,2.0901392,0.25,0.0004245
207.86603,3083.6223,60,48.651417,2245.1348,76.8,109.365906,480.66342,0,64.53821,3684.3828,1228.1277,2.0853608,0.25,0.0004245
207.1204,3063.7754,60,48.431087,2248.6924,76.8,109.47793,473.62134,0,64.64972,3665.786,1221.9286,2.0748348,0.25,0.0004245
207.69777,3058.167,60,48.330257,2252.0056,76.8,109.58494,473.48596,0,64.56883,3641.5945,1213.8649,2.0611424,0.25,0.00042449997
207.72307,3047.6484,60,48.279007,2253.1777,76.8,109.58139,469.60202,0,65.21957,3684.3684,1228.1228,2.0853524,0.25,0.00042449997
209.18774,3098.7307,60,48.508854,2246.1628,76.8,109.47575,491.47067,0,64.925064,3627.5525,1209.1842,2.0531948,0.25,0.0004245
203.1563,3124.9556,60,48.562954,2248.6074,76.8,109.60523,509.7843,0,65.07254,3666.1538,1222.0513,2.0750432,0.25,0.00042450003
200.58263,3121.9224,60,48.555508,2252.306,76.8,109.722694,510.34772,0,65.52591,3617.7615,1205.9204,2.047653,0.25,0.00042450003
200.82375,3170.4102,60,48.526993,2257.2595,76.8414,109.62069,542.112,0,64.03566,3513.0945,1171.0315,1.9884115,0.25,0.0004245
200.33966,3184.1233,60,48.526024,2260.9705,76.870865,109.51471,552.6013,0,64.12116,3565.2117,1188.4038,2.0179098,0.25,0.00042450003
202.05096,3186.5576,60,48.527184,2263.2935,76.899994,109.54626,554.77515,0,64.30226,3525.7954,1175.2651,1.9956002,0.25,0.0004245
201.93549,3179.0981,60,48.435234,2267.094,76.899994,109.62385,551.76666,0,64.487495,3542.005,1180.6683,2.0047748,0.25,0.0004245
203.34508,3129.4397,60,48.39061,2266.6318,76.899994,109.48507,519.36053,0,64.29305,3633.5586,1211.1862,2.0565941,0.25,0.0004245
205.79729,3134.9968,60,48.4154,2267.6506,76.899994,109.546394,522.1859,0,64.22526,3608.9011,1202.967,2.042638,0.25,0.0004245
218.81319,3142.141,60,48.426155,2270.1936,76.899994,109.60971,526.8233,0,64.51859,3646.3691,1215.4563,2.063845,0.25,0.00042450003
219.00478,3153.798,60,48.49147,2270.5364,76.899994,109.6257,532.76447,0,64.74282,3621.0825,1207.0275,2.0495327,0.25,0.0004245
210.32814,3156.421,60,48.492535,2270.7732,76.899994,109.605095,533.45807,0,64.003235,3591.855,1197.2849,2.03299,0.25,0.00042450003
209.27545,3156.3125,60,48.511803,2271.9736,76.899994,109.62288,533.2575,0,64.09476,3538.2305,1179.4102,2.0026383,0.25,0.00042449997
210.78278,3159.1956,60,48.539272,2272.7283,76.899994,109.65862,534.208,0,64.30422,3465.7778,1155.2593,1.9616302,0.25,0.0004245
206.48666,3100.1375,53.234417,47.700172,2284.222,77.113754,104.154526,541.44354,0,64.60578,3406.7256,1135.5752,1.9282067,0.25,0.0004245
204.45306,3278.6812,60,48.454918,2291.3386,76.899994,110.13415,617.8894,0,64.33389,3365.4312,1121.8104,1.9048342,0.25,0.0004245
206.92033,3293.1838,60,48.329517,2296.6062,76.899994,110.2736,634.8037,0,64.43381,3385.246,1128.4154,1.9160494,0.25,0.0004245
207.16182,3251.9412,60,48.328632,2295.1772,76.899994,110.07048,604.68146,0,65.06364,3450.0208,1150.007,1.9527118,0.25,0.0004245
206.66783,3251.2852,60,48.391743,2295.2876,76.899994,110.099106,604.33997,0,64.28414,3382.5896,1127.5299,1.9145457,0.25,0.00042449997
206.89111,3254.1946,60,48.41897,2296.3572,76.899994,110.08997,606.2401,0,64.043846,3441.9666,1147.3221,1.948153,0.25,0.0004245
207.30243,3257.8657,60,48.383453,2296.613,76.899994,110.05279,608.3302,0,64.55598,3355.8308,1118.6104,1.8994002,0.25,0.00042449997
208.4534,3189.0737,60,48.381905,2291.576,76.899994,109.88088,561.61383,0,65.12388,3519.5,1173.1666,1.9920369,0.25,0.0004245
208.12782,3127.8694,60,48.272343,2289.4446,76.899994,109.84845,522.6986,0,64.006874,3561.3613,1187.1204,2.0157304,0.25,0.0004245
207.29033,3123.6567,60,48.27917,2290.309,76.899994,109.864746,521.4982,0,64.276695,3585.553,1195.1843,2.029423,0.25,0.0004245
207.32318,3127.613,60,48.324554,2291.296,76.899994,109.92692,524.333,0,64.10781,3552.259,1184.0864,2.0105786,0.25,0.00042449997
208.75977,3132.6965,60,48.29978,2292.2678,76.899994,109.90042,527.12634,0,65.387184,3549.5784,1183.1927,2.0090613,0.25,0.0004245
208.3067,3136.7554,60,48.36265,2292.5798,76.899994,109.9421,529.5877,0,64.64486,3518.4895,1172.8298,1.9914651,0.25,0.0004245
207.77017,3133.2493,60,48.171703,2295.1477,76.899994,109.93038,528.7695,0,62.38502,3554.7651,1184.9218,2.011997,0.25,0.00042449997
207.61119,3150.6638,60,48.21479,2297.609,76.899994,109.99476,539.98254,0,63.84899,3605.337,1201.7789,2.0406206,0.25,0.0004245
208.06117,3153.7644,60,48.182446,2298.0889,76.899994,109.96089,541.5372,0,65.01488,3556.069,1185.3563,2.0127351,0.25,0.00042450003
208.45523,3154.3123,60,48.180756,2298.9714,76.899994,109.98406,541.86163,0,64.15549,3518.75,1172.9166,1.9916124,0.25,0.0004245
208.83194,3147.889,60,48.254734,2300.3806,76.899994,110.029976,538.6904,0,65.14058,3544.3376,1181.4459,2.0060952,0.25,0.0004245
208.12737,3151.7087,60,48.242706,2301.1125,76.899994,109.91388,541.15155,0,63.480995,3528.325,1176.1083,1.9970319,0.25,0.0004245
207.68443,3149.8242,60,48.110023,2302.3264,76.899994,109.87917,540.6004,0,62.438423,3564.3447,1188.1149,2.017419,0.25,0.0004245
207.40392,3173.8394,60,48.136322,2304.4773,76.899994,109.996605,555.30475,0,64.652115,3483.1938,1161.0647,1.9714878,0.25,0.00042449997
206.47935,3323.5256,48.952698,47.31596,2324.1042,78.409134,101.12414,704.4977,0,62.916306,3395.3933,1131.7977,1.9217926,0.25,0.00042450003
209.08693,3474.6528,60,48.971554,2289.9365,76.89462,110.16219,754.65186,0,65.281204,3291.093,1097.031,1.8627586,0.25,0.0004245
207.75084,3081.6533,60,48.55658,2286.091,76.899994,109.75774,484.52185,0,64.875496,3677.369,1225.7897,2.0813909,0.25,0.0004245
207.17284,3055.5437,60,48.38338,2289.4392,76.899994,109.79159,472.20773,0,64.8498,3627.323,1209.1077,2.0530648,0.25,0.0004245
207.07793,3034.6995,60,48.25489,2292.5542,76.899994,109.83313,463.56647,0,65.00101,3569.4883,1189.8295,2.1416929,0.25,0.00044999996
208.34964,3028.9863,60,48.14831,2293.999,76.899994,109.80069,461.52325,0,65.13899,3453.4548,1151.1516,2.072073,0.25,0.00045000002
206.30801,3013.289,60,47.98466,2297.56,76.899994,109.64686,455.16785,0,64.9832,3535.8298,1178.61,2.1214979,0.25,0.00045
206.09518,3036.2195,60,47.921246,2303.34,76.899994,109.777306,471.45447,0,65.27364,3505.6912,1168.5637,2.1034148,0.25,0.00045000002
206.43263,3046.8662,60,47.884872,2303.4126,76.899994,109.699425,477.08658,0,65.33761,3461.629,1153.8762,2.0769773,0.25,0.00045000002
207.38641,3028.1082,60,47.765957,2305.7764,76.899994,109.677666,467.33063,0,65.459206,3469.2827,1156.4276,2.0815697,0.25,0.00045
207.61554,3040.207,60,47.515408,2311.0613,76.899994,109.87677,481.29745,0,65.19694,3447.0125,1149.0042,2.0682075,0.25,0.00045000002
206.59798,3033.0857,60,47.064857,2315.4932,76.899994,109.900536,473.9966,0,64.01452,3481.286,1160.4286,2.0887716,0.25,0.00045000002
203.87828,3121.545,60,47.5011,2329.184,76.899994,110.29038,531.55286,0,63.92523,3398.0833,1132.6943,2.0388498,0.25,0.00045
205.0039,3153.4338,60,47.55153,2337.58,76.899994,110.56886,558.90027,0,63.026924,3347.3223,1115.774,2.0083933,0.25,0.00045
202.1729,3152.1936,60,47.55624,2339.4458,76.899994,110.483086,558.66,0,63.97012,3361.376,1120.4587,2.0168257,0.25,0.00045
202.87056,3142.3625,60,47.461445,2341.8018,76.899994,110.42171,554.438,0,64.43377,3349.5999,1116.5333,2.00976,0.25,0.00045
202.88539,3164.722,60,47.507404,2344.0564,76.899994,110.45612,569.4006,0,64.56746,3309.818,1103.2727,1.9858909,0.25,0.00045
202.51851,3168.1897,60,47.52374,2347.032,76.899994,110.412125,573.74475,0,64.386665,3307.834,1102.6113,1.9847003,0.25,0.00045
200.65125,3109.3877,46.157867,43.956642,2374.1548,76.49369,101.77601,631.74713,0,62.72402,2917.0867,972.3622,1.750252,0.25,0.00045000002
203.52258,2872.4224,26.538095,40.188587,2418.6877,78.97882,93.6,384.15814,0,47.55384,2949.6736,983.22455,1.7698042,0.25,0.00045000002
207.86609,3215.4993,60,48.820206,2282.522,76.899994,109.315254,544.8452,0,65.30943,3505.522,1168.5073,2.1033132,0.25,0.00045
207.55302,3213.2344,60,48.551075,2284.5408,76.899994,109.45523,554.1031,0,66.03053,3456.863,1152.2876,2.0741177,0.25,0.00045
206.18124,3204.1865,60,48.43087,2284.0889,76.899994,109.406075,550.07904,0,66.37214,3473.7441,1157.9148,2.0842466,0.25,0.00045
204.64197,3195.2346,60,48.42692,2284.4766,76.899994,109.43954,547.36304,0,66.108246,3493.901,1164.6337,2.0963404,0.25,0.00044999996
204.76138,3239.3162,60,48.5359,2278.404,76.899994,109.243645,568.7406,0,66.58808,3439.0146,1146.3381,2.0634086,0.25,0.00045
204.92633,3261.069,60,48.53983,2275.4106,76.899994,109.23579,580.479,0,66.08551,3320.1887,1106.7296,1.6932962,0.25,0.00038249997
205.04079,3299.5767,60,48.535225,2276.674,76.899994,109.27039,608.27594,0,65.94846,3273.8489,1091.283,1.6696628,0.25,0.00038249997
204.49052,3291.4392,60,48.470695,2275.6853,76.899994,109.228195,602.4357,0,65.80304,3294.2231,1098.0743,1.6800537,0.25,0.0003825
204.1049,3284.89,60,48.436264,2276.6936,76.899994,109.20469,599.29346,0,66.06634,3315.9358,1105.3119,1.6911272,0.25,0.0003825
204.23126,3314.112,60,48.44276,2281.9585,76.899994,109.39897,622.75055,0,66.6775,3210.4304,1070.1434,1.6373194,0.25,0.0003825
204.70181,3333.3171,60,48.42837,2284.3066,76.899994,109.43805,635.6774,0,66.63872,3177.567,1059.189,1.6205592,0.25,0.00038250003
204.49388,3336.5884,60,48.49972,2285.3767,76.899994,109.45132,637.6726,0,66.59357,3165.5818,1055.1938,1.6144466,0.25,0.0003825
205.169,3343.385,60,48.44476,2287.4534,76.899994,109.451004,642.9242,0,66.38206,3137.9417,1045.9806,1.6003503,0.25,0.0003825
205.76164,3343.073,60,48.447823,2289.9182,76.899994,109.47253,643.1036,0,66.198524,3176.392,1058.7974,1.61996,0.25,0.0003825
206.00035,3346.1687,60,48.386375,2291.8494,76.899994,109.468285,644.82544,0,65.44251,3185.7246,1061.9082,1.6247195,0.25,0.0003825
361.95047,3118.851,55,62.212578,1850.1044,82.7,105,382.00113,0,66.010925,8337.947,438.83932,3.3351789,0.05,0.00038
359.019,3115.0198,55,62.183815,1845.6625,82.7,105.00476,378.80966,0,65.541954,8312.672,437.50906,3.325069,0.050000004,0.00038000004
360.43396,3113.5386,55,62.107178,1842.796,82.7,105,379.98312,0,65.70054,8243.907,433.88986,3.2975628,0.05,0.00038
360.66504,3111.8516,55,62.15669,1840.4606,82.7,105,380.49332,0,66.38712,8197.677,431.45667,3.2790706,0.049999997,0.00037999998
358.6314,3109.255,55,62.159767,1837.6748,82.7,105.0025,378.30887,0,66.540306,8154.495,429.18396,3.261798,0.050000004,0.00038
367.064,3111.9717,55,62.08426,1837.5334,82.7,105,385.82135,0,65.81273,8087.718,425.66934,3.2350872,0.05,0.00038
369.45468,3112.1794,55,62.071087,1837.0167,82.7,105,388.2345,0,65.42842,8095.3794,426.0726,3.2381518,0.05,0.00037999998
372.28253,3112.7012,55,62.071815,1835.6084,82.7,105,391.00406,0,66.10031,7994.6636,420.77176,3.1978655,0.049999997,0.00037999998
370.20782,3023.869,48.89162,61.914097,1867.193,82.94028,94.4787,387.3773,0,65.44002,8148.1616,428.85062,3.2592647,0.049999997,0.00037999998
373.91943,3115.5476,55,62.07382,1841.4954,82.7,104.98333,392.65347,0,66.17681,7979.65,419.98157,3.19186,0.049999997,0.00037999998
373.75696,3112.6318,55,62.135105,1836.3354,82.7,105,392.38138,0,66.30048,8101.615,426.4008,3.2406461,0.05,0.00038
374.31784,3111.8362,55,62.04263,1833.7819,82.7,104.977776,392.9959,0,65.27597,8077.681,425.1411,3.2310724,0.05,0.00037999998
373.4512,3110.4824,55,62.0866,1832.0829,82.7,105,391.9328,0,65.800255,8142.5977,428.55777,3.257039,0.05,0.00038
374.48456,3110.1267,55,62.04612,1830.7758,82.7,105,392.9919,0,65.90621,8050.5156,423.71133,3.2202063,0.05,0.00038
373.61526,3108.8486,55,62.082737,1829.26,82.7,105,391.98764,0,66.35013,8022.6313,422.24374,3.2090526,0.05,0.00038
371.5888,3107.1213,55,62.054737,1827.5298,82.7,105,390.1172,0,65.50239,8024.1777,422.32513,3.209671,0.049999997,0.00037999998
368.5848,3104.6506,55,62.063343,1825.9769,82.7,105,387.91638,0,65.93417,8142.0303,428.5279,3.256812,0.049999997,0.00037999998
373.8029,3106.6304,55,62.102413,1825.6653,82.7,105,392.64124,0,66.21384,8181.0586,430.58203,3.2724235,0.05,0.00038
372.41632,3105.3628,55,62.037525,1824.4819,82.7,105,391.11328,0,65.62493,8220.354,432.65018,3.2881413,0.049999997,0.00037999998
370.7635,3126.2378,55,61.55747,1831.4227,82.7,104.51969,390.22424,0,61.08568,8378.678,440.98306,3.3514712,0.05,0.00037999998
373.4543,3114.1848,55,61.760345,1829.7126,82.7,104.855095,392.32257,0,64.63153,8351.001,439.52637,3.3404005,0.05,0.00038
371.86945,3105.6252,55,61.78963,1823.1771,82.7,104.849045,390.43112,0,66.30501,8338.863,438.88754,3.3355453,0.05,0.00037999998
374.78506,3106.3472,55,61.763214,1822.3688,82.7,104.841064,393.42148,0,66.12427,8249.838,434.202,3.2999353,0.05,0.00038
373.6603,3105.2695,55,61.72124,1821.8501,82.7,104.84928,392.29202,0,65.54209,8372.989,440.68365,3.3491957,0.05,0.00038
372.76938,3104.2805,55,61.76794,1820.9996,82.7,104.84767,391.84973,0,66.09014,8101.2573,426.38196,3.2405028,0.049999997,0.00037999998
374.28668,3104.4624,55,61.864117,1820.735,82.7,104.858246,392.78247,0,66.64815,7810.0444,587.8528,3.1240177,0.06999999,0.00037199998
374.73212,3104.3484,55,61.85719,1820.3518,82.7,104.88,393.38913,0,66.449974,7594.097,571.5987,3.037639,0.07,0.000372
374.9747,3104.142,55,61.889374,1819.5442,82.7,104.899994,393.5542,0,66.52358,7546.1665,567.991,3.0184667,0.07,0.000372
375.06302,3103.872,55,61.847713,1819.4724,82.7,104.87283,393.66608,0,66.127914,7619.1636,573.4854,3.0476654,0.06999999,0.00037199998
378.4414,3104.9272,55,61.84987,1819.444,82.7,104.85287,396.56924,0,66.656715,7640.7,575.10645,3.0562801,0.07,0.000372
379.21655,3104.9658,55,61.889374,1819.0027,82.7,104.84951,397.92752,0,67.11134,7663.0547,576.78906,3.0652218,0.07,0.00037199998
364.7284,2961.5366,50.083847,61.932293,1867.7386,83.27333,99.959755,380.6693,0,65.223495,7629.5327,574.2659,3.0518131,0.07,0.000372
378.64615,3109.3933,55,61.959103,1824.7113,82.7,104.84836,397.05005,0,66.991264,7500.321,564.5403,3.0001283,0.07,0.00037199998
377.9827,3105.027,55,61.925045,1818.2604,82.7,104.83061,396.3252,0,67.07947,7474.066,562.5641,2.9896264,0.07,0.000372
377.12378,3102.2463,55,61.842075,1814.9443,82.7,104.8,395.34534,0,66.26336,7519.853,566.01044,3.0079412,0.07,0.000372
377.48398,3100.9912,55,61.80126,1812.837,82.7,104.8,395.95554,0,66.15365,7593.464,571.5511,3.0373857,0.07,0.000372
377.80896,3099.8333,55,61.809433,1810.5392,82.7,104.8,396.0776,0,66.814735,7479.8604,563.00024,2.991944,0.07,0.000372
378.15674,3098.763,55,61.793922,1808.9099,82.7,104.8,396.29962,0,66.736694,7466.1973,561.9718,2.9864788,0.07,0.00037199998
377.78464,3097.4165,55,61.84046,1807.3433,82.7,104.8,396.4058,0,66.96577,7642.6494,575.2532,3.0570598,0.07,0.000372
378.02817,3096.5168,55,61.75099,1805.5538,82.7,104.74792,396.156,0,66.56364,7540.033,567.52936,3.0160134,0.07,0.000372
397.41672,3106.0164,55,61.616734,1808.1909,82.7,104.72222,414.58853,0,66.96861,7890.7246,593.92554,3.1562898,0.07,0.00037199998
391.53064,3101.7212,55,61.677704,1805.8843,82.7,104.72857,408.64017,0,67.42079,7694.0767,579.124,3.0776308,0.06999999,0.00037199998
395.8986,3103.375,55,61.52999,1805.2881,82.7,104.7,413.2536,0,66.660355,7525.629,566.4452,3.0102518,0.07,0.000372
401.8118,3105.817,55,61.486767,1805.52,82.7,104.68913,418.89584,0,66.62748,7374.8057,555.0929,2.949922,0.07,0.00037199998
403.1134,3105.8093,55,61.505955,1804.9138,82.7,104.7,419.8939,0,66.60173,7330.7446,551.7765,2.9322977,0.07,0.00037199998
402.84387,3105.1602,55,61.492416,1804.1116,82.7,104.69231,419.76,0,66.63401,7347.292,553.022,2.9389167,0.07,0.00037199998
392.53955,3099.2715,55,61.62279,1801.3497,82.7,104.74264,410.10852,0,67.09238,7536.324,567.2502,3.0145297,0.07,0.000372
386.44012,3094.9575,55,61.624752,1798.6783,82.7,104.707695,404.05176,0,66.49653,7567.9497,569.6306,3.02718,0.07,0.000372
385.9079,3094.1963,55,61.50375,1797.6742,82.7,104.73333,403.66327,0,66.03723,7613.782,573.0804,3.045513,0.07,0.00037199998
340.80597,3070.6162,55,61.863815,1788.2303,82.7,104.8,361.53455,0,66.270325,8084.735,608.52844,3.2338939,0.07,0.00037199998
385.62827,3091.997,55,61.649265,1794.4678,82.7,104.74571,402.76614,0,66.98909,7810.004,587.84973,3.1240015,0.07,0.000372
383.4488,2971.2751,47.03739,61.649837,1851.5636,83.51956,95.978096,398.65536,0,65.19463,7763.5283,584.3516,3.1054113,0.07,0.000372
389.5014,3099.8242,55,61.77026,1806.9475,82.7,104.899994,407.1297,0,66.36657,7799.085,587.0279,3.119634,0.06999999,0.00037199998
389.1986,3096.72,55,61.73943,1801.4924,82.7,104.899994,406.64664,0,66.90275,7752.215,583.50006,3.100886,0.07,0.000372
389.98593,3096.4587,55,61.73244,1800.2466,82.7,104.72381,407.368,0,66.70567,7765.3843,584.4913,3.1061537,0.06999999,0.00037199998
389.79446,3095.7883,55,61.75841,1799.1453,82.7,104.721054,406.91135,0,67.16253,7707.52,580.1359,3.083008,0.07,0.00037199998
388.94995,3095.0146,55,61.75308,1798.6666,82.7,104.73116,406.14532,0,67.1902,7699.171,579.50745,3.0796683,0.06999999,0.00037199998
385.0461,3019.4631,48.999474,61.243603,1828.1675,82.89819,99.90278,401.505,0,66.89661,7694.199,579.13324,3.0776796,0.07,0.000372
389.65738,3097.7559,55,61.81196,1802.1677,82.7,104.73955,406.83438,0,67.44794,7727.815,581.6635,3.091126,0.07,0.00037199998
396.18826,3099.7012,55,61.694542,1800.4746,82.7,104.670876,413.50266,0,67.60975,7583.81,570.8244,3.033524,0.07,0.000372
394.85504,3098.28,55,61.79581,1799.0077,82.7,104.732254,412.22083,0,67.85642,7559.476,568.9928,3.0237904,0.07,0.000372
391.94,3096.419,55,61.72812,1797.2832,82.7,104.7,409.10944,0,67.63281,7568.7827,569.69336,3.027513,0.07000001,0.00037199998
392.24045,3096.0984,55,61.703854,1796.4459,82.7,104.720215,409.95663,0,67.47469,7531.243,566.86774,3.0124972,0.07,0.00037199998
390.28513,3094.52,55,61.679386,1795.274,82.7,104.701546,407.08844,0,67.32574,7652.8525,576.0212,3.061141,0.07,0.00037199998
391.81583,3094.973,55,61.69202,1794.8955,82.7,104.66919,409.25137,0,67.448204,7759.827,584.073,3.1039307,0.06999999,0.00037199998
393.3099,3095.7322,55,61.621475,1794.7402,82.7,104.66957,410.65814,0,67.3191,7795.558,586.76245,3.1182232,0.07,0.000372
392.14648,3094.9868,55,61.564434,1794.6321,82.7,104.648895,409.10138,0,67.17583,7636.361,574.77985,3.0545442,0.07,0.00037199998
392.73828,3095.21,55,61.50924,1794.3933,82.7,104.59999,409.68732,0,67.13618,7693.959,579.11523,3.0775836,0.07000001,0.00037199998
392.7149,3095.0806,55,61.549805,1793.9867,82.7,104.640686,410.39587,0,67.48474,7689.7646,578.7995,3.0759058,0.07,0.00037199998
392.36792,3094.9792,55,61.517807,1793.4548,82.7,104.602165,409.44293,0,67.38924,7564.7095,569.3867,3.025884,0.07,0.000372
392.90268,3095.1726,55,61.513695,1793.6808,82.7,104.60605,410.11432,0,66.69106,7588.29,571.1616,3.035316,0.07,0.000372
393.20306,3095.0264,55,61.577023,1793.9008,82.7,104.63714,410.35175,0,67.56873,7570.8496,569.8489,3.0283399,0.07,0.000372
393.50598,3095.0127,55,61.63964,1793.944,82.7,104.64129,410.80676,0,67.81065,7697.4077,579.3748,3.0789633,0.07000001,0.00037200004
393.32242,3094.5916,55,61.682102,1793.5675,82.7,104.65175,410.6932,0,67.69824,7563.234,569.27563,3.0252936,0.06999999,0.00037199998
393.3618,3094.3904,55,61.708042,1793.5444,82.7,104.64938,410.7248,0,67.97373,7543.4004,567.78284,3.0173602,0.07,0.000372
385.99124,3090.7158,55,61.630974,1791.5195,82.7,104.635056,404.89462,0,67.67983,7520.6543,566.07074,3.0082617,0.07,0.00037199998
388.38763,3091.2288,55,61.562897,1790.926,82.7,104.61182,405.80307,0,66.80579,7490.7773,563.82196,2.996311,0.07,0.000372
391.14612,3091.9268,55,61.55965,1790.3436,82.7,104.629326,408.36377,0,66.79073,7481.2744,563.1067,2.9925098,0.07,0.000372
392.97833,3084.2266,54.916668,61.14132,1791.4583,82.7,104.216225,409.73962,0,66.99668,7477.3706,562.81287,2.9909482,0.07,0.00037199998
394.02896,3116.664,56.264668,62.324924,1783.7705,82.64178,106.11538,412.1754,0,68.09742,7571.998,569.93536,3.0287993,0.07,0.000372
394.78577,3150.0776,57,63.77032,1761.9991,82.59999,107.29042,413.4424,0,68.71537,7976.9087,600.4125,3.1907635,0.07,0.00037199998
393.82935,3146.1868,57,63.754154,1756.9302,82.59999,107.27732,412.43576,0,68.746666,7767.9644,584.6855,3.1071856,0.07,0.000372
